Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,0.41000000000000003,0.81,0.2826969338762955
100% Corpus,3,0.41000000000000003,symmetric,0.29739128191326886
100% Corpus,3,0.6100000000000001,0.01,0.28883842214830285
100% Corpus,3,0.6100000000000001,0.21000000000000002,0.29003585924582975
100% Corpus,3,0.6100000000000001,0.41000000000000003,0.29337636871934003
100% Corpus,3,0.6100000000000001,0.6100000000000001,0.29218508995889453
100% Corpus,3,0.6100000000000001,0.81,0.2796194249724953
100% Corpus,3,0.6100000000000001,symmetric,0.28816185273181
100% Corpus,3,0.81,0.01,0.2891323371094714
100% Corpus,3,0.81,0.21000000000000002,0.28942319112952397
100% Corpus,3,0.81,0.41000000000000003,0.29358026336351756
100% Corpus,3,0.81,0.6100000000000001,0.3002248755852401
100% Corpus,3,0.81,0.81,0.28732197575731533
100% Corpus,3,0.81,symmetric,0.2996815126716117
100% Corpus,3,symmetric,0.01,0.28510904910517615
100% Corpus,3,symmetric,0.21000000000000002,0.2868449822108155
100% Corpus,3,symmetric,0.41000000000000003,0.29268185756532894
100% Corpus,3,symmetric,0.6100000000000001,0.2907532592235193
100% Corpus,3,symmetric,0.81,0.27628754025724916
100% Corpus,3,symmetric,symmetric,0.28573807014877756
100% Corpus,3,asymmetric,0.01,0.2833460858098911
100% Corpus,3,asymmetric,0.21000000000000002,0.29148461023599226
100% Corpus,3,asymmetric,0.41000000000000003,0.3177118290919004
100% Corpus,3,asymmetric,0.6100000000000001,0.2961682493013396
100% Corpus,3,asymmetric,0.81,0.3302143701505507
100% Corpus,3,asymmetric,symmetric,0.295293130738648
100% Corpus,4,0.01,0.01,0.2840445368573445
100% Corpus,4,0.01,0.21000000000000002,0.274334126064895
100% Corpus,4,0.01,0.41000000000000003,0.274916635700002
100% Corpus,4,0.01,0.6100000000000001,0.3362144476428258
100% Corpus,4,0.01,0.81,0.3853121600236123
100% Corpus,4,0.01,symmetric,0.276846217383211
100% Corpus,4,0.21000000000000002,0.01,0.27419139778567736
100% Corpus,4,0.21000000000000002,0.21000000000000002,0.2750774320179592
100% Corpus,4,0.21000000000000002,0.41000000000000003,0.27290836249029965
100% Corpus,4,0.21000000000000002,0.6100000000000001,0.30345675537364786
100% Corpus,4,0.21000000000000002,0.81,0.31353141685065783
100% Corpus,4,0.21000000000000002,symmetric,0.2737529132182155
100% Corpus,4,0.41000000000000003,0.01,0.277136389499249
100% Corpus,4,0.41000000000000003,0.21000000000000002,0.28010682617970983
100% Corpus,4,0.41000000000000003,0.41000000000000003,0.267791822716957
100% Corpus,4,0.41000000000000003,0.6100000000000001,0.280833053716123
100% Corpus,4,0.41000000000000003,0.81,0.3537283131875173
100% Corpus,4,0.41000000000000003,symmetric,0.2732465840795518
100% Corpus,4,0.6100000000000001,0.01,0.27608549695440254
100% Corpus,4,0.6100000000000001,0.21000000000000002,0.27293937448162364
100% Corpus,4,0.6100000000000001,0.41000000000000003,0.27796764918241634
100% Corpus,4,0.6100000000000001,0.6100000000000001,0.28881526159596743
100% Corpus,4,0.6100000000000001,0.81,0.32288555984963113
100% Corpus,4,0.6100000000000001,symmetric,0.27133594268166744
100% Corpus,4,0.81,0.01,0.2887351138485752
100% Corpus,4,0.81,0.21000000000000002,0.2798304798577109
100% Corpus,4,0.81,0.41000000000000003,0.28132929228500425
100% Corpus,4,0.81,0.6100000000000001,0.2759669439039695
100% Corpus,4,0.81,0.81,0.31159114236015173
100% Corpus,4,0.81,symmetric,0.2756872950218858
100% Corpus,4,symmetric,0.01,0.28030276449684993
100% Corpus,4,symmetric,0.21000000000000002,0.2740150307683241
100% Corpus,4,symmetric,0.41000000000000003,0.271706761166422
100% Corpus,4,symmetric,0.6100000000000001,0.3151459888834548
100% Corpus,4,symmetric,0.81,0.346313066453338
100% Corpus,4,symmetric,symmetric,0.2760667693384662
100% Corpus,4,asymmetric,0.01,0.2720545735475239
100% Corpus,4,asymmetric,0.21000000000000002,0.2828039958433387
100% Corpus,4,asymmetric,0.41000000000000003,0.3378406518862589
100% Corpus,4,asymmetric,0.6100000000000001,0.37837919640191736
100% Corpus,4,asymmetric,0.81,0.4649136988584573
100% Corpus,4,asymmetric,symmetric,0.2868990834026913
100% Corpus,5,0.01,0.01,0.28243332967178103
100% Corpus,5,0.01,0.21000000000000002,0.27846143216491026
100% Corpus,5,0.01,0.41000000000000003,0.340753494978541
100% Corpus,5,0.01,0.6100000000000001,0.3934020760477757
100% Corpus,5,0.01,0.81,0.3513857522711545
100% Corpus,5,0.01,symmetric,0.3001995639750476
100% Corpus,5,0.21000000000000002,0.01,0.28336840662872387
100% Corpus,5,0.21000000000000002,0.21000000000000002,0.28973462114454945
100% Corpus,5,0.21000000000000002,0.41000000000000003,0.3385323287748215
100% Corpus,5,0.21000000000000002,0.6100000000000001,0.39931370376790654
100% Corpus,5,0.21000000000000002,0.81,0.39945879426901587
100% Corpus,5,0.21000000000000002,symmetric,0.28724639889364484
100% Corpus,5,0.41000000000000003,0.01,0.27424165358517066
100% Corpus,5,0.41000000000000003,0.21000000000000002,0.28457138777153995
100% Corpus,5,0.41000000000000003,0.41000000000000003,0.31831518001489273
100% Corpus,5,0.41000000000000003,0.6100000000000001,0.3818456085561227
100% Corpus,5,0.41000000000000003,0.81,0.4190363149306472
100% Corpus,5,0.41000000000000003,symmetric,0.291795557880677
100% Corpus,5,0.6100000000000001,0.01,0.2773025655910552
100% Corpus,5,0.6100000000000001,0.21000000000000002,0.2923535957037015
100% Corpus,5,0.6100000000000001,0.41000000000000003,0.2932626150071834
100% Corpus,5,0.6100000000000001,0.6100000000000001,0.3687468840488302
100% Corpus,5,0.6100000000000001,0.81,0.4643816238975991
100% Corpus,5,0.6100000000000001,symmetric,0.294437911699302
100% Corpus,5,0.81,0.01,0.28094357997765923
100% Corpus,5,0.81,0.21000000000000002,0.2953451431290034
100% Corpus,5,0.81,0.41000000000000003,0.28809877446415777
100% Corpus,5,0.81,0.6100000000000001,0.3036570404095299
100% Corpus,5,0.81,0.81,0.42948085711911077
100% Corpus,5,0.81,symmetric,0.2942756519263498
100% Corpus,5,symmetric,0.01,0.27253979051125005
100% Corpus,5,symmetric,0.21000000000000002,0.29477882936721167
100% Corpus,5,symmetric,0.41000000000000003,0.3242368134710352
100% Corpus,5,symmetric,0.6100000000000001,0.38255505675626206
100% Corpus,5,symmetric,0.81,0.3998791802083075
100% Corpus,5,symmetric,symmetric,0.29293583181771243
100% Corpus,5,asymmetric,0.01,0.28179233903129275
100% Corpus,5,asymmetric,0.21000000000000002,0.2813923210342106
100% Corpus,5,asymmetric,0.41000000000000003,0.34703354327180813
100% Corpus,5,asymmetric,0.6100000000000001,0.4050313458447075
100% Corpus,5,asymmetric,0.81,0.4369447011931906
100% Corpus,5,asymmetric,symmetric,0.3264350776891767
100% Corpus,6,0.01,0.01,0.27619604886775373
100% Corpus,6,0.01,0.21000000000000002,0.3408724588803665
100% Corpus,6,0.01,0.41000000000000003,0.4040630619869698
100% Corpus,6,0.01,0.6100000000000001,0.48909965531690847
100% Corpus,6,0.01,0.81,0.4389674958959258
100% Corpus,6,0.01,symmetric,0.3264813550582018
100% Corpus,6,0.21000000000000002,0.01,0.28675321406929183
100% Corpus,6,0.21000000000000002,0.21000000000000002,0.31233117852966247
100% Corpus,6,0.21000000000000002,0.41000000000000003,0.37871598976516724
100% Corpus,6,0.21000000000000002,0.6100000000000001,0.4072241126025104
100% Corpus,6,0.21000000000000002,0.81,0.447995055019863
100% Corpus,6,0.21000000000000002,symmetric,0.33156892843696056
100% Corpus,6,0.41000000000000003,0.01,0.2791529842885117
100% Corpus,6,0.41000000000000003,0.21000000000000002,0.2924869353852629
100% Corpus,6,0.41000000000000003,0.41000000000000003,0.35316982424000964
100% Corpus,6,0.41000000000000003,0.6100000000000001,0.435527800104517
100% Corpus,6,0.41000000000000003,0.81,0.4889612923470694
100% Corpus,6,0.41000000000000003,symmetric,0.2915336947557136
100% Corpus,6,0.6100000000000001,0.01,0.2929007385713343
100% Corpus,6,0.6100000000000001,0.21000000000000002,0.285871668614598
100% Corpus,6,0.6100000000000001,0.41000000000000003,0.33815074463409595
100% Corpus,6,0.6100000000000001,0.6100000000000001,0.32253384983885175
100% Corpus,6,0.6100000000000001,0.81,0.48084526422564694
100% Corpus,6,0.6100000000000001,symmetric,0.28239537979749835
100% Corpus,6,0.81,0.01,0.2962996018168332
100% Corpus,6,0.81,0.21000000000000002,0.290584346498792
100% Corpus,6,0.81,0.41000000000000003,0.30260405182793165
100% Corpus,6,0.81,0.6100000000000001,0.33349475683065527
100% Corpus,6,0.81,0.81,0.4047875829467251
100% Corpus,6,0.81,symmetric,0.2970329258703626
100% Corpus,6,symmetric,0.01,0.29521315854641567
100% Corpus,6,symmetric,0.21000000000000002,0.30940665542973783
100% Corpus,6,symmetric,0.41000000000000003,0.3905433503748756
100% Corpus,6,symmetric,0.6100000000000001,0.38809851379592314
100% Corpus,6,symmetric,0.81,0.46045117608187436
100% Corpus,6,symmetric,symmetric,0.2910168235889025
100% Corpus,6,asymmetric,0.01,0.2787463536579003
100% Corpus,6,asymmetric,0.21000000000000002,0.3123131403765456
100% Corpus,6,asymmetric,0.41000000000000003,0.35853458327397075
100% Corpus,6,asymmetric,0.6100000000000001,0.37438559511701647
100% Corpus,6,asymmetric,0.81,0.38449560590172566
100% Corpus,6,asymmetric,symmetric,0.30466000899053486
100% Corpus,7,0.01,0.01,0.29055045213141567
100% Corpus,7,0.01,0.21000000000000002,0.31677879318841523
100% Corpus,7,0.01,0.41000000000000003,0.4304270270955272
100% Corpus,7,0.01,0.6100000000000001,0.4741975951274907
100% Corpus,7,0.01,0.81,0.4426039007526102
100% Corpus,7,0.01,symmetric,0.31156525521553646
100% Corpus,7,0.21000000000000002,0.01,0.2873347076921177
100% Corpus,7,0.21000000000000002,0.21000000000000002,0.33833386846636754
100% Corpus,7,0.21000000000000002,0.41000000000000003,0.40091707426241585
100% Corpus,7,0.21000000000000002,0.6100000000000001,0.460478841456511
100% Corpus,7,0.21000000000000002,0.81,0.4473898526622953
100% Corpus,7,0.21000000000000002,symmetric,0.3237999655872091
100% Corpus,7,0.41000000000000003,0.01,0.2839310203036715
100% Corpus,7,0.41000000000000003,0.21000000000000002,0.28244805412632407
100% Corpus,7,0.41000000000000003,0.41000000000000003,0.2992594316858302
100% Corpus,7,0.41000000000000003,0.6100000000000001,0.45897850598259643
100% Corpus,7,0.41000000000000003,0.81,0.4351493108096959
100% Corpus,7,0.41000000000000003,symmetric,0.30599106115817376
100% Corpus,7,0.6100000000000001,0.01,0.2874192004977562
100% Corpus,7,0.6100000000000001,0.21000000000000002,0.2917709803371671
100% Corpus,7,0.6100000000000001,0.41000000000000003,0.29354233498792465
100% Corpus,7,0.6100000000000001,0.6100000000000001,0.4225133544586052
100% Corpus,7,0.6100000000000001,0.81,0.43658413311564553
100% Corpus,7,0.6100000000000001,symmetric,0.3184266783036596
100% Corpus,7,0.81,0.01,0.2951085391715445
100% Corpus,7,0.81,0.21000000000000002,0.2981443245828039
100% Corpus,7,0.81,0.41000000000000003,0.3094178431347902
100% Corpus,7,0.81,0.6100000000000001,0.38441752830390163
100% Corpus,7,0.81,0.81,0.4513439142583029
100% Corpus,7,0.81,symmetric,0.2870385190189807
100% Corpus,7,symmetric,0.01,0.2902441833700217
100% Corpus,7,symmetric,0.21000000000000002,0.33026173304204054
100% Corpus,7,symmetric,0.41000000000000003,0.4529098628079874
100% Corpus,7,symmetric,0.6100000000000001,0.4676052680873451
100% Corpus,7,symmetric,0.81,0.44468195698149543
100% Corpus,7,symmetric,symmetric,0.3051303449772525
100% Corpus,7,asymmetric,0.01,0.28469513453735346
100% Corpus,7,asymmetric,0.21000000000000002,0.3081404408088062
100% Corpus,7,asymmetric,0.41000000000000003,0.3774635231378238
100% Corpus,7,asymmetric,0.6100000000000001,0.4415062102362812
100% Corpus,7,asymmetric,0.81,0.44838906977403287
100% Corpus,7,asymmetric,symmetric,0.2989957604345033
100% Corpus,8,0.01,0.01,0.2893003168550206
100% Corpus,8,0.01,0.21000000000000002,0.29005598665369264
100% Corpus,8,0.01,0.41000000000000003,0.421012241248959
100% Corpus,8,0.01,0.6100000000000001,0.434333637821146
100% Corpus,8,0.01,0.81,0.44792102914921494
100% Corpus,8,0.01,symmetric,0.3065884470322057
100% Corpus,8,0.21000000000000002,0.01,0.28831641891715487
100% Corpus,8,0.21000000000000002,0.21000000000000002,0.3272945021127266
100% Corpus,8,0.21000000000000002,0.41000000000000003,0.41321993061147244
100% Corpus,8,0.21000000000000002,0.6100000000000001,0.4018679666254587
100% Corpus,8,0.21000000000000002,0.81,0.5043450694218659
100% Corpus,8,0.21000000000000002,symmetric,0.30495101637833394
100% Corpus,8,0.41000000000000003,0.01,0.2883792467881396
100% Corpus,8,0.41000000000000003,0.21000000000000002,0.33070194187442886
100% Corpus,8,0.41000000000000003,0.41000000000000003,0.3831940270086506
100% Corpus,8,0.41000000000000003,0.6100000000000001,0.47855873645651703
100% Corpus,8,0.41000000000000003,0.81,0.4050453994624812
100% Corpus,8,0.41000000000000003,symmetric,0.31815469963196036
100% Corpus,8,0.6100000000000001,0.01,0.290457109861763
100% Corpus,8,0.6100000000000001,0.21000000000000002,0.2818464986485052
100% Corpus,8,0.6100000000000001,0.41000000000000003,0.36074045215510636
100% Corpus,8,0.6100000000000001,0.6100000000000001,0.4103135326661193
100% Corpus,8,0.6100000000000001,0.81,0.38310758083020136
100% Corpus,8,0.6100000000000001,symmetric,0.29228021782040325
100% Corpus,8,0.81,0.01,0.29017190564156664
100% Corpus,8,0.81,0.21000000000000002,0.2727199770370512
100% Corpus,8,0.81,0.41000000000000003,0.3313737482625096
100% Corpus,8,0.81,0.6100000000000001,0.41690151731970915
100% Corpus,8,0.81,0.81,0.3756122591255451
100% Corpus,8,0.81,symmetric,0.2810560637175631
100% Corpus,8,symmetric,0.01,0.2916479049962286
100% Corpus,8,symmetric,0.21000000000000002,0.3227619926393044
100% Corpus,8,symmetric,0.41000000000000003,0.41504167458645447
100% Corpus,8,symmetric,0.6100000000000001,0.43200491944344516
100% Corpus,8,symmetric,0.81,0.48442645101605514
100% Corpus,8,symmetric,symmetric,0.2965287728116947
100% Corpus,8,asymmetric,0.01,0.2885059501132225
100% Corpus,8,asymmetric,0.21000000000000002,0.3001779143980813
100% Corpus,8,asymmetric,0.41000000000000003,0.3980340389387368
100% Corpus,8,asymmetric,0.6100000000000001,0.41646628204493813
100% Corpus,8,asymmetric,0.81,0.4890002373613062
100% Corpus,8,asymmetric,symmetric,0.31144934968312543
100% Corpus,9,0.01,0.01,0.26305436630955176
100% Corpus,9,0.01,0.21000000000000002,0.3173784040153766
100% Corpus,9,0.01,0.41000000000000003,0.4578373840515096
100% Corpus,9,0.01,0.6100000000000001,0.42000149084263705
100% Corpus,9,0.01,0.81,0.457136955846951
100% Corpus,9,0.01,symmetric,0.311440709770085
100% Corpus,9,0.21000000000000002,0.01,0.2628430966314923
100% Corpus,9,0.21000000000000002,0.21000000000000002,0.3251219266700595
100% Corpus,9,0.21000000000000002,0.41000000000000003,0.4372723889174088
100% Corpus,9,0.21000000000000002,0.6100000000000001,0.44356094149802466
100% Corpus,9,0.21000000000000002,0.81,0.4589140089480595
100% Corpus,9,0.21000000000000002,symmetric,0.3046425493236799
100% Corpus,9,0.41000000000000003,0.01,0.2536347462583321
100% Corpus,9,0.41000000000000003,0.21000000000000002,0.3467534279063764
100% Corpus,9,0.41000000000000003,0.41000000000000003,0.45846394263273793
100% Corpus,9,0.41000000000000003,0.6100000000000001,0.4448376026992053
100% Corpus,9,0.41000000000000003,0.81,0.4149335771152793
100% Corpus,9,0.41000000000000003,symmetric,0.3102855913774334
100% Corpus,9,0.6100000000000001,0.01,0.29041826018280076
100% Corpus,9,0.6100000000000001,0.21000000000000002,0.2892443941479293
100% Corpus,9,0.6100000000000001,0.41000000000000003,0.4090442308936904
100% Corpus,9,0.6100000000000001,0.6100000000000001,0.3872423814490219
100% Corpus,9,0.6100000000000001,0.81,0.45617146250641344
100% Corpus,9,0.6100000000000001,symmetric,0.27175559667704924
100% Corpus,9,0.81,0.01,0.2875254985612451
100% Corpus,9,0.81,0.21000000000000002,0.28556799105460284
100% Corpus,9,0.81,0.41000000000000003,0.3982009341010099
100% Corpus,9,0.81,0.6100000000000001,0.3709565841387174
100% Corpus,9,0.81,0.81,0.4689888392694962
100% Corpus,9,0.81,symmetric,0.2773773716524279
100% Corpus,9,symmetric,0.01,0.2682466664163933
100% Corpus,9,symmetric,0.21000000000000002,0.3161853864660047
100% Corpus,9,symmetric,0.41000000000000003,0.45414990589323145
100% Corpus,9,symmetric,0.6100000000000001,0.43856866996637933
100% Corpus,9,symmetric,0.81,0.4602131735589387
100% Corpus,9,symmetric,symmetric,0.30901136139396307
100% Corpus,9,asymmetric,0.01,0.281505960123974
100% Corpus,9,asymmetric,0.21000000000000002,0.3160114069294203
100% Corpus,9,asymmetric,0.41000000000000003,0.3750222917662861
100% Corpus,9,asymmetric,0.6100000000000001,0.4314759666058879
100% Corpus,9,asymmetric,0.81,0.49146568820534636
100% Corpus,9,asymmetric,symmetric,0.3159521812662944
100% Corpus,10,0.01,0.01,0.27650275220606646
100% Corpus,10,0.01,0.21000000000000002,0.32229152950277284
100% Corpus,10,0.01,0.41000000000000003,0.43106095174891995
100% Corpus,10,0.01,0.6100000000000001,0.48139205199595836
100% Corpus,10,0.01,0.81,0.4190470666167433
100% Corpus,10,0.01,symmetric,0.3204457971923851
100% Corpus,10,0.21000000000000002,0.01,0.2815877456681306
100% Corpus,10,0.21000000000000002,0.21000000000000002,0.3429267207646595
100% Corpus,10,0.21000000000000002,0.41000000000000003,0.45466427782454744
100% Corpus,10,0.21000000000000002,0.6100000000000001,0.4435058898325919
100% Corpus,10,0.21000000000000002,0.81,0.4229095239555035
100% Corpus,10,0.21000000000000002,symmetric,0.31170754527166517
100% Corpus,10,0.41000000000000003,0.01,0.2706588316998332
100% Corpus,10,0.41000000000000003,0.21000000000000002,0.3482083578703816
100% Corpus,10,0.41000000000000003,0.41000000000000003,0.40933498596025447
100% Corpus,10,0.41000000000000003,0.6100000000000001,0.4770195255156679
100% Corpus,10,0.41000000000000003,0.81,0.42649755849420234
100% Corpus,10,0.41000000000000003,symmetric,0.3316442226797873
100% Corpus,10,0.6100000000000001,0.01,0.29503157976878225
100% Corpus,10,0.6100000000000001,0.21000000000000002,0.3098553153336313
100% Corpus,10,0.6100000000000001,0.41000000000000003,0.4053792294252644
100% Corpus,10,0.6100000000000001,0.6100000000000001,0.4195277952344461
100% Corpus,10,0.6100000000000001,0.81,0.47286542585480723
100% Corpus,10,0.6100000000000001,symmetric,0.32223194388377546
100% Corpus,10,0.81,0.01,0.2930952178387563
100% Corpus,10,0.81,0.21000000000000002,0.28436350662389975
100% Corpus,10,0.81,0.41000000000000003,0.3827038934123425
100% Corpus,10,0.81,0.6100000000000001,0.44364457353983183
100% Corpus,10,0.81,0.81,0.4124027603635868
100% Corpus,10,0.81,symmetric,0.2790639903201431
100% Corpus,10,symmetric,0.01,0.27033841734395947
100% Corpus,10,symmetric,0.21000000000000002,0.33635949793190184
100% Corpus,10,symmetric,0.41000000000000003,0.4585167275345713
100% Corpus,10,symmetric,0.6100000000000001,0.47157740041742463
100% Corpus,10,symmetric,0.81,0.45222657200745664
100% Corpus,10,symmetric,symmetric,0.31870675458353304
100% Corpus,10,asymmetric,0.01,0.27873143511424675
100% Corpus,10,asymmetric,0.21000000000000002,0.3423246069847413
100% Corpus,10,asymmetric,0.41000000000000003,0.3932180472627477
100% Corpus,10,asymmetric,0.6100000000000001,0.3996180775401852
100% Corpus,10,asymmetric,0.81,0.43374413650884147
100% Corpus,10,asymmetric,symmetric,0.287207681113408
